I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4.453108978271484375e+01,nan,-1.388160858154296875e+02,nan,nan,-3.168816833496093750e+02,nan,nan,nan,nan,nan,nan
2.560213088989257812e+01,nan,-1.360156250000000000e+02,nan,nan,-3.161597290039062500e+02,nan,nan,nan,nan,nan,nan
6.673171997070312500e+00,nan,-1.332151641845703125e+02,nan,nan,-3.154378051757812500e+02,nan,nan,nan,nan,nan,nan
-5.119777679443359375e+00,nan,-1.300310363769531250e+02,nan,nan,-3.132515869140625000e+02,nan,nan,nan,nan,nan,nan
-1.067033767700195312e+01,nan,-1.265112838745117188e+02,nan,nan,-3.097844543457031250e+02,nan,nan,nan,nan,nan,nan
-1.622089767456054688e+01,nan,-1.229915390014648438e+02,nan,nan,-3.063173217773437500e+02,nan,nan,nan,nan,nan,nan
-2.177145767211914062e+01,nan,-1.194717864990234375e+02,nan,nan,-3.028501892089843750e+02,nan,nan,nan,nan,nan,nan
-2.732201766967773438e+01,nan,-1.159520339965820312e+02,nan,nan,-2.993830566406250000e+02,nan,nan,nan,nan,nan,nan
-2.998506736755371094e+01,nan,-1.131564865112304688e+02,nan,nan,-2.955414123535156250e+02,nan,nan,nan,nan,nan,nan
-3.137551879882812500e+01,nan,-1.106800994873046875e+02,nan,nan,-2.915347290039062500e+02,nan,nan,nan,nan,nan,nan
-3.276596832275390625e+01,nan,-1.082037200927734375e+02,nan,nan,-2.875280151367187500e+02,nan,nan,nan,nan,nan,nan
-3.415642166137695312e+01,nan,-1.057273406982421875e+02,nan,nan,-2.835213012695312500e+02,nan,nan,nan,nan,nan,nan
-3.554687118530273438e+01,nan,-1.032509536743164062e+02,nan,nan,-2.795146179199218750e+02,nan,nan,nan,nan,nan,nan
-3.595775985717773438e+01,nan,-1.012221145629882812e+02,nan,nan,-2.763663330078125000e+02,nan,nan,nan,nan,nan,nan
-3.620224380493164062e+01,nan,-9.926929473876953125e+01,nan,nan,-2.733638610839843750e+02,nan,nan,nan,nan,nan,nan
-3.644672775268554688e+01,nan,-9.731647491455078125e+01,nan,nan,-2.703614196777343750e+02,nan,nan,nan,nan,nan,nan
-3.669121170043945312e+01,nan,-9.536365509033203125e+01,nan,nan,-2.673589782714843750e+02,nan,nan,nan,nan,nan,nan
-3.693097686767578125e+01,nan,-9.342523193359375000e+01,nan,nan,-2.643587646484375000e+02,nan,nan,nan,nan,nan,nan
-3.687062835693359375e+01,nan,-9.240148925781250000e+01,nan,nan,-2.615019226074218750e+02,nan,nan,nan,nan,nan,nan
-3.681028366088867188e+01,nan,-9.137774658203125000e+01,nan,nan,-2.586451110839843750e+02,nan,nan,nan,nan,nan,nan
-3.674993515014648438e+01,nan,-9.035400390625000000e+01,nan,nan,-2.557882690429687500e+02,nan,nan,nan,nan,nan,nan
-3.668958663940429688e+01,nan,-8.933026123046875000e+01,nan,nan,-2.529314270019531250e+02,nan,nan,nan,nan,nan,nan
-3.646403503417968750e+01,nan,-8.822938537597656250e+01,nan,nan,-2.498929443359375000e+02,nan,nan,nan,nan,nan,nan
-3.546601486206054688e+01,nan,-8.676783752441406250e+01,nan,nan,-2.460051269531250000e+02,nan,nan,nan,nan,nan,nan
-3.446799468994140625e+01,nan,-8.530628967285156250e+01,nan,nan,-2.421173095703125000e+02,nan,nan,nan,nan,nan,nan
-3.346997070312500000e+01,nan,-8.384474182128906250e+01,nan,nan,-2.382294769287109375e+02,nan,nan,nan,nan,nan,nan
-3.247195053100585938e+01,nan,-8.238318634033203125e+01,nan,nan,-2.343416595458984375e+02,nan,nan,nan,nan,nan,nan
-3.092087364196777344e+01,nan,-8.081630706787109375e+01,nan,nan,-2.302928924560546875e+02,nan,nan,nan,nan,nan,nan
-2.828116607666015625e+01,nan,-7.904209136962890625e+01,nan,nan,-2.259273071289062500e+02,nan,nan,nan,nan,nan,nan
-2.564145851135253906e+01,nan,-7.726788330078125000e+01,nan,nan,-2.215617218017578125e+02,nan,nan,nan,nan,nan,nan
-2.300174903869628906e+01,nan,-7.549366760253906250e+01,nan,nan,-2.171961517333984375e+02,nan,nan,nan,nan,nan,nan
-2.036204147338867188e+01,nan,-7.371945953369140625e+01,nan,nan,-2.128305664062500000e+02,nan,nan,nan,nan,nan,nan
-1.791922569274902344e+01,nan,-7.233632659912109375e+01,nan,nan,-2.074934387207031250e+02,nan,nan,nan,nan,nan,nan
-1.567521762847900391e+01,nan,-7.134808349609375000e+01,nan,nan,-2.011753234863281250e+02,nan,nan,nan,nan,nan,nan
-1.343121051788330078e+01,nan,-7.035984039306640625e+01,nan,nan,-1.948571929931640625e+02,nan,nan,nan,nan,nan,nan
-1.118720245361328125e+01,nan,-6.937160491943359375e+01,nan,nan,-1.885390777587890625e+02,nan,nan,nan,nan,nan,nan
-8.943194389343261719e+00,nan,-6.838336181640625000e+01,nan,nan,-1.822209472656250000e+02,nan,nan,nan,nan,nan,nan
-7.779710769653320312e+00,nan,-6.595979309082031250e+01,nan,nan,-1.764511871337890625e+02,nan,nan,nan,nan,nan,nan
-7.177145957946777344e+00,nan,-6.279112625122070312e+01,nan,nan,-1.709660949707031250e+02,nan,nan,nan,nan,nan,nan
-6.574581623077392578e+00,nan,-5.962245941162109375e+01,nan,nan,-1.654810028076171875e+02,nan,nan,nan,nan,nan,nan
-5.972017288208007812e+00,nan,-5.645379257202148438e+01,nan,nan,-1.599958953857421875e+02,nan,nan,nan,nan,nan,nan
-5.369452476501464844e+00,nan,-5.328512573242187500e+01,nan,nan,-1.545108032226562500e+02,nan,nan,nan,nan,nan,nan
-4.847149848937988281e+00,nan,-4.765661621093750000e+01,nan,nan,-1.474188690185546875e+02,nan,nan,nan,nan,nan,nan
-4.342588424682617188e+00,nan,-4.148438644409179688e+01,nan,nan,-1.399717712402343750e+02,nan,nan,nan,nan,nan,nan
-3.838026762008666992e+00,nan,-3.531215667724609375e+01,nan,nan,-1.325246734619140625e+02,nan,nan,nan,nan,nan,nan
-3.333465099334716797e+00,nan,-2.913992309570312500e+01,nan,nan,-1.250775680541992188e+02,nan,nan,nan,nan,nan,nan
-2.828903436660766602e+00,nan,-2.296769332885742188e+01,nan,nan,-1.176304626464843750e+02,nan,nan,nan,nan,nan,nan
-2.563038587570190430e+00,nan,-1.501776599884033203e+01,nan,nan,-1.088067550659179688e+02,nan,nan,nan,nan,nan,nan
-2.302126884460449219e+00,nan,-7.030951023101806641e+00,nan,nan,-9.995448303222656250e+01,nan,nan,nan,nan,nan,nan
-2.041215181350708008e+00,nan,9.558638930320739746e-01,nan,nan,-9.110220336914062500e+01,nan,nan,nan,nan,nan,nan
-1.780303478240966797e+00,nan,8.942679405212402344e+00,nan,nan,-8.224993133544921875e+01,nan,nan,nan,nan,nan,nan
-1.422363877296447754e+00,nan,1.654921913146972656e+01,nan,nan,-7.288784027099609375e+01,nan,nan,nan,nan,nan,nan
-4.702118039131164551e-01,nan,2.182689476013183594e+01,nan,nan,-6.040361785888671875e+01,nan,nan,nan,nan,nan,nan
4.819402396678924561e-01,nan,2.710457229614257812e+01,nan,nan,-4.791938781738281250e+01,nan,nan,nan,nan,nan,nan
1.434092283248901367e+00,nan,3.238224792480468750e+01,nan,nan,-3.543516159057617188e+01,nan,nan,nan,nan,nan,nan
2.386244297027587891e+00,nan,3.765992355346679688e+01,nan,nan,-2.295093536376953125e+01,nan,nan,nan,nan,nan,nan
3.528283834457397461e+00,nan,4.485795593261718750e+01,nan,nan,-1.091423225402832031e+01,nan,nan,nan,nan,nan,nan
5.111155033111572266e+00,nan,5.651416778564453125e+01,nan,nan,8.352592587471008301e-02,nan,nan,nan,nan,nan,nan
6.694026470184326172e+00,nan,6.817037963867187500e+01,nan,nan,1.108128356933593750e+01,nan,nan,nan,nan,nan,nan
8.276897430419921875e+00,nan,7.982659912109375000e+01,nan,nan,2.207904243469238281e+01,nan,nan,nan,nan,nan,nan
9.859768867492675781e+00,nan,9.148281097412109375e+01,nan,nan,3.307679748535156250e+01,nan,nan,nan,nan,nan,nan
1.118943691253662109e+01,nan,1.048359222412109375e+02,nan,nan,4.514239501953125000e+01,nan,nan,nan,nan,nan,nan
1.222396564483642578e+01,nan,1.201669616699218750e+02,nan,nan,5.845268630981445312e+01,nan,nan,nan,nan,nan,nan
1.325849533081054688e+01,nan,1.354980163574218750e+02,nan,nan,7.176297760009765625e+01,nan,nan,nan,nan,nan,nan
1.429302406311035156e+01,nan,1.508290557861328125e+02,nan,nan,8.507327270507812500e+01,nan,nan,nan,nan,nan,nan
1.532755279541015625e+01,nan,1.661600952148437500e+02,nan,nan,9.838356018066406250e+01,nan,nan,nan,nan,nan,nan
1.651461029052734375e+01,nan,1.785662994384765625e+02,nan,nan,1.092563400268554688e+02,nan,nan,nan,nan,nan,nan
1.779418182373046875e+01,nan,1.891985015869140625e+02,nan,nan,1.186506958007812500e+02,nan,nan,nan,nan,nan,nan
1.907375144958496094e+01,nan,1.998306884765625000e+02,nan,nan,1.280450439453125000e+02,nan,nan,nan,nan,nan,nan
2.035332298278808594e+01,nan,2.104628906250000000e+02,nan,nan,1.374394073486328125e+02,nan,nan,nan,nan,nan,nan
2.163289260864257812e+01,nan,2.210950927734375000e+02,nan,nan,1.468337554931640625e+02,nan,nan,nan,nan,nan,nan
2.240711975097656250e+01,nan,2.304898834228515625e+02,nan,nan,1.528713226318359375e+02,nan,nan,nan,nan,nan,nan
2.304142379760742188e+01,nan,2.395420684814453125e+02,nan,nan,1.579794464111328125e+02,nan,nan,nan,nan,nan,nan
2.367572784423828125e+01,nan,2.485942382812500000e+02,nan,nan,1.630875701904296875e+02,nan,nan,nan,nan,nan,nan
2.431003189086914062e+01,nan,2.576464233398437500e+02,nan,nan,1.681956939697265625e+02,nan,nan,nan,nan,nan,nan
2.494433593750000000e+01,nan,2.666986083984375000e+02,nan,nan,1.733038177490234375e+02,nan,nan,nan,nan,nan,nan
2.488580703735351562e+01,nan,2.743620910644531250e+02,nan,nan,1.779875335693359375e+02,nan,nan,nan,nan,nan,nan
2.478606414794921875e+01,nan,2.819429626464843750e+02,nan,nan,1.826460113525390625e+02,nan,nan,nan,nan,nan,nan
2.468632125854492188e+01,nan,2.895238647460937500e+02,nan,nan,1.873044738769531250e+02,nan,nan,nan,nan,nan,nan
2.458657836914062500e+01,nan,2.971047363281250000e+02,nan,nan,1.919629516601562500e+02,nan,nan,nan,nan,nan,nan
2.436484527587890625e+01,nan,3.045188903808593750e+02,nan,nan,1.964181976318359375e+02,nan,nan,nan,nan,nan,nan
2.309828948974609375e+01,nan,3.105050048828125000e+02,nan,nan,1.991327667236328125e+02,nan,nan,nan,nan,nan,nan
2.183173561096191406e+01,nan,3.164910888671875000e+02,nan,nan,2.018473358154296875e+02,nan,nan,nan,nan,nan,nan
2.056517982482910156e+01,nan,3.224772033691406250e+02,nan,nan,2.045619049072265625e+02,nan,nan,nan,nan,nan,nan
1.929862594604492188e+01,nan,3.284633178710937500e+02,nan,nan,2.072764739990234375e+02,nan,nan,nan,nan,nan,nan
1.813209152221679688e+01,nan,3.350558166503906250e+02,nan,nan,2.094373168945312500e+02,nan,nan,nan,nan,nan,nan
1.724261665344238281e+01,nan,3.433280029296875000e+02,nan,nan,2.100643157958984375e+02,nan,nan,nan,nan,nan,nan
1.635314369201660156e+01,nan,3.516001892089843750e+02,nan,nan,2.106913146972656250e+02,nan,nan,nan,nan,nan,nan
1.546367073059082031e+01,nan,3.598723754882812500e+02,nan,nan,2.113183135986328125e+02,nan,nan,nan,nan,nan,nan
1.457419681549072266e+01,nan,3.681445617675781250e+02,nan,nan,2.119453125000000000e+02,nan,nan,nan,nan,nan,nan
1.316660308837890625e+01,nan,3.747893066406250000e+02,nan,nan,2.112616424560546875e+02,nan,nan,nan,nan,nan,nan
1.106072521209716797e+01,nan,3.792406311035156250e+02,nan,nan,2.088115692138671875e+02,nan,nan,nan,nan,nan,nan
8.954847335815429688e+00,nan,3.836919555664062500e+02,nan,nan,2.063614959716796875e+02,nan,nan,nan,nan,nan,nan
6.848968982696533203e+00,nan,3.881433105468750000e+02,nan,nan,2.039114227294921875e+02,nan,nan,nan,nan,nan,nan
4.743091106414794922e+00,nan,3.925946350097656250e+02,nan,nan,2.014613494873046875e+02,nan,nan,nan,nan,nan,nan
1.494121193885803223e+00,nan,3.944454956054687500e+02,nan,nan,1.956198730468750000e+02,nan,nan,nan,nan,nan,nan
-2.560294866561889648e+00,nan,3.944640197753906250e+02,nan,nan,1.873887481689453125e+02,nan,nan,nan,nan,nan,nan
-6.614710807800292969e+00,nan,3.944825439453125000e+02,nan,nan,1.791576232910156250e+02,nan,nan,nan,nan,nan,nan
-1.066912651062011719e+01,nan,3.945010681152343750e+02,nan,nan,1.709264984130859375e+02,nan,nan,nan,nan,nan,nan
-1.472354221343994141e+01,nan,3.945195922851562500e+02,nan,nan,1.626953735351562500e+02,nan,nan,nan,nan,nan,nan
-1.843737030029296875e+01,nan,3.918461608886718750e+02,nan,nan,1.517528686523437500e+02,nan,nan,nan,nan,nan,nan
-2.203605270385742188e+01,nan,3.882626647949218750e+02,nan,nan,1.398936767578125000e+02,nan,nan,nan,nan,nan,nan
-2.563473510742187500e+01,nan,3.846791687011718750e+02,nan,nan,1.280345001220703125e+02,nan,nan,nan,nan,nan,nan
-2.923341560363769531e+01,nan,3.810956420898437500e+02,nan,nan,1.161753234863281250e+02,nan,nan,nan,nan,nan,nan
-3.283209991455078125e+01,nan,3.775121459960937500e+02,nan,nan,1.043161392211914062e+02,nan,nan,nan,nan,nan,nan
-3.574461364746093750e+01,nan,3.716287841796875000e+02,nan,nan,9.326950073242187500e+01,nan,nan,nan,nan,nan,nan
-3.858763885498046875e+01,nan,3.655125122070312500e+02,nan,nan,8.230515289306640625e+01,nan,nan,nan,nan,nan,nan
-4.143066024780273438e+01,nan,3.593962402343750000e+02,nan,nan,7.134080505371093750e+01,nan,nan,nan,nan,nan,nan
-4.427368164062500000e+01,nan,3.532799682617187500e+02,nan,nan,6.037645339965820312e+01,nan,nan,nan,nan,nan,nan
-4.715774154663085938e+01,nan,3.470585937500000000e+02,nan,nan,4.944102096557617188e+01,nan,nan,nan,nan,nan,nan
-5.059783172607421875e+01,nan,3.394129638671875000e+02,nan,nan,3.889736175537109375e+01,nan,nan,nan,nan,nan,nan
-5.403791809082031250e+01,nan,3.317673339843750000e+02,nan,nan,2.835370063781738281e+01,nan,nan,nan,nan,nan,nan
-5.747800827026367188e+01,nan,3.241217346191406250e+02,nan,nan,1.781004142761230469e+01,nan,nan,nan,nan,nan,nan
-6.091809463500976562e+01,nan,3.164761047363281250e+02,nan,nan,7.266381263732910156e+00,nan,nan,nan,nan,nan,nan
-6.461575317382812500e+01,nan,3.082380981445312500e+02,nan,nan,-2.531834602355957031e+00,nan,nan,nan,nan,nan,nan
-6.917848205566406250e+01,nan,2.980104675292968750e+02,nan,nan,-9.826365470886230469e+00,nan,nan,nan,nan,nan,nan
-7.374121856689453125e+01,nan,2.877828063964843750e+02,nan,nan,-1.712089538574218750e+01,nan,nan,nan,nan,nan,nan
-7.830395507812500000e+01,nan,2.775551757812500000e+02,nan,nan,-2.441542625427246094e+01,nan,nan,nan,nan,nan,nan
-8.286669158935546875e+01,nan,2.673275146484375000e+02,nan,nan,-3.170995712280273438e+01,nan,nan,nan,nan,nan,nan
-8.669121551513671875e+01,nan,2.582592468261718750e+02,nan,nan,-3.858240127563476562e+01,nan,nan,nan,nan,nan,nan
-8.936173248291015625e+01,nan,2.510034027099609375e+02,nan,nan,-4.479500198364257812e+01,nan,nan,nan,nan,nan,nan
-9.203224182128906250e+01,nan,2.437475585937500000e+02,nan,nan,-5.100760269165039062e+01,nan,nan,nan,nan,nan,nan
-9.470275115966796875e+01,nan,2.364917297363281250e+02,nan,nan,-5.722020339965820312e+01,nan,nan,nan,nan,nan,nan
-9.737326049804687500e+01,nan,2.292358856201171875e+02,nan,nan,-6.343280792236328125e+01,nan,nan,nan,nan,nan,nan
-9.912602996826171875e+01,nan,2.210095977783203125e+02,nan,nan,-6.878491210937500000e+01,nan,nan,nan,nan,nan,nan
-1.001304244995117188e+02,nan,2.119919586181640625e+02,nan,nan,-7.343531799316406250e+01,nan,nan,nan,nan,nan,nan
-1.011348114013671875e+02,nan,2.029743041992187500e+02,nan,nan,-7.808571624755859375e+01,nan,nan,nan,nan,nan,nan
-1.021391983032226562e+02,nan,1.939566497802734375e+02,nan,nan,-8.273612213134765625e+01,nan,nan,nan,nan,nan,nan
-1.031435852050781250e+02,nan,1.849389953613281250e+02,nan,nan,-8.738652801513671875e+01,nan,nan,nan,nan,nan,nan
-1.034522018432617188e+02,nan,1.787713928222656250e+02,nan,nan,-9.016845703125000000e+01,nan,nan,nan,nan,nan,nan
-1.034787216186523438e+02,nan,1.737593231201171875e+02,nan,nan,-9.219282531738281250e+01,nan,nan,nan,nan,nan,nan
-1.035052413940429688e+02,nan,1.687472534179687500e+02,nan,nan,-9.421719360351562500e+01,nan,nan,nan,nan,nan,nan
-1.035317611694335938e+02,nan,1.637351837158203125e+02,nan,nan,-9.624156951904296875e+01,nan,nan,nan,nan,nan,nan
-1.035582809448242188e+02,nan,1.587231140136718750e+02,nan,nan,-9.826593780517578125e+01,nan,nan,nan,nan,nan,nan
-1.038387222290039062e+02,nan,1.558696594238281250e+02,nan,nan,-9.930049133300781250e+01,nan,nan,nan,nan,nan,nan
-1.041563568115234375e+02,nan,1.533324432373046875e+02,nan,nan,-1.001900405883789062e+02,nan,nan,nan,nan,nan,nan
-1.044739990234375000e+02,nan,1.507952423095703125e+02,nan,nan,-1.010795822143554688e+02,nan,nan,nan,nan,nan,nan
-1.047916412353515625e+02,nan,1.482580261230468750e+02,nan,nan,-1.019691238403320312e+02,nan,nan,nan,nan,nan,nan
-1.051074447631835938e+02,nan,1.457214965820312500e+02,nan,nan,-1.028616790771484375e+02,nan,nan,nan,nan,nan,nan
-1.053694381713867188e+02,nan,1.432048797607421875e+02,nan,nan,-1.038425369262695312e+02,nan,nan,nan,nan,nan,nan
-1.056314239501953125e+02,nan,1.406882629394531250e+02,nan,nan,-1.048234024047851562e+02,nan,nan,nan,nan,nan,nan
-1.058934173583984375e+02,nan,1.381716461181640625e+02,nan,nan,-1.058042678833007812e+02,nan,nan,nan,nan,nan,nan
-1.061554031372070312e+02,nan,1.356550292968750000e+02,nan,nan,-1.067851333618164062e+02,nan,nan,nan,nan,nan,nan
-1.063467102050781250e+02,nan,1.335071258544921875e+02,nan,nan,-1.079553604125976562e+02,nan,nan,nan,nan,nan,nan
-1.062436294555664062e+02,nan,1.328948822021484375e+02,nan,nan,-1.099143066406250000e+02,nan,nan,nan,nan,nan,nan
-1.061405487060546875e+02,nan,1.322826385498046875e+02,nan,nan,-1.118732452392578125e+02,nan,nan,nan,nan,nan,nan
-1.060374603271484375e+02,nan,1.316703948974609375e+02,nan,nan,-1.138321914672851562e+02,nan,nan,nan,nan,nan,nan
-1.059343795776367188e+02,nan,1.310581665039062500e+02,nan,nan,-1.157911300659179688e+02,nan,nan,nan,nan,nan,nan
-1.057069396972656250e+02,nan,1.307685394287109375e+02,nan,nan,-1.170215835571289062e+02,nan,nan,nan,nan,nan,nan
-1.052528762817382812e+02,nan,1.310668640136718750e+02,nan,nan,-1.169244155883789062e+02,nan,nan,nan,nan,nan,nan
-1.047988128662109375e+02,nan,1.313651885986328125e+02,nan,nan,-1.168272476196289062e+02,nan,nan,nan,nan,nan,nan
-1.043447494506835938e+02,nan,1.316635131835937500e+02,nan,nan,-1.167300796508789062e+02,nan,nan,nan,nan,nan,nan
-1.038906860351562500e+02,nan,1.319618377685546875e+02,nan,nan,-1.166329116821289062e+02,nan,nan,nan,nan,nan,nan
-1.036751327514648438e+02,nan,1.325252838134765625e+02,nan,nan,-1.161138992309570312e+02,nan,nan,nan,nan,nan,nan
-1.036841812133789062e+02,nan,1.333383941650390625e+02,nan,nan,-1.151976242065429688e+02,nan,nan,nan,nan,nan,nan
-1.036932296752929688e+02,nan,1.341515197753906250e+02,nan,nan,-1.142813568115234375e+02,nan,nan,nan,nan,nan,nan
-1.037022705078125000e+02,nan,1.349646301269531250e+02,nan,nan,-1.133650817871093750e+02,nan,nan,nan,nan,nan,nan
-1.037113189697265625e+02,nan,1.357777557373046875e+02,nan,nan,-1.124488067626953125e+02,nan,nan,nan,nan,nan,nan
-1.047803268432617188e+02,nan,1.366536102294921875e+02,nan,nan,-1.121539230346679688e+02,nan,nan,nan,nan,nan,nan
-1.063580474853515625e+02,nan,1.375595855712890625e+02,nan,nan,-1.121572647094726562e+02,nan,nan,nan,nan,nan,nan
-1.079357681274414062e+02,nan,1.384655456542968750e+02,nan,nan,-1.121606063842773438e+02,nan,nan,nan,nan,nan,nan
-1.095134887695312500e+02,nan,1.393715209960937500e+02,nan,nan,-1.121639404296875000e+02,nan,nan,nan,nan,nan,nan
-1.110912094116210938e+02,nan,1.402774810791015625e+02,nan,nan,-1.121672821044921875e+02,nan,nan,nan,nan,nan,nan
-1.136212692260742188e+02,nan,1.412722930908203125e+02,nan,nan,-1.127474365234375000e+02,nan,nan,nan,nan,nan,nan
-1.163376159667968750e+02,nan,1.422844848632812500e+02,nan,nan,-1.134404220581054688e+02,nan,nan,nan,nan,nan,nan
-1.190539550781250000e+02,nan,1.432966613769531250e+02,nan,nan,-1.141333999633789062e+02,nan,nan,nan,nan,nan,nan
-1.217703018188476562e+02,nan,1.443088531494140625e+02,nan,nan,-1.148263854980468750e+02,nan,nan,nan,nan,nan,nan
-1.244866409301757812e+02,nan,1.453210296630859375e+02,nan,nan,-1.155193634033203125e+02,nan,nan,nan,nan,nan,nan
-1.238048477172851562e+02,nan,1.465765380859375000e+02,nan,nan,-1.154730758666992188e+02,nan,nan,nan,nan,nan,nan
-1.231131515502929688e+02,nan,1.478327636718750000e+02,nan,nan,-1.154246292114257812e+02,nan,nan,nan,nan,nan,nan
-1.224214630126953125e+02,nan,1.490889892578125000e+02,nan,nan,-1.153761825561523438e+02,nan,nan,nan,nan,nan,nan
-1.217297744750976562e+02,nan,1.503451995849609375e+02,nan,nan,-1.153277435302734375e+02,nan,nan,nan,nan,nan,nan
-1.211217422485351562e+02,nan,1.516180877685546875e+02,nan,nan,-1.152606277465820312e+02,nan,nan,nan,nan,nan,nan
-1.209602584838867188e+02,nan,1.529799652099609375e+02,nan,nan,-1.150938568115234375e+02,nan,nan,nan,nan,nan,nan
-1.207987747192382812e+02,nan,1.543418579101562500e+02,nan,nan,-1.149270858764648438e+02,nan,nan,nan,nan,nan,nan
-1.206372985839843750e+02,nan,1.557037353515625000e+02,nan,nan,-1.147603073120117188e+02,nan,nan,nan,nan,nan,nan
-1.204758148193359375e+02,nan,1.570656127929687500e+02,nan,nan,-1.145935363769531250e+02,nan,nan,nan,nan,nan,nan
-1.203016510009765625e+02,nan,1.587433013916015625e+02,nan,nan,-1.139427871704101562e+02,nan,nan,nan,nan,nan,nan
-1.201003494262695312e+02,nan,1.610967559814453125e+02,nan,nan,-1.122564163208007812e+02,nan,nan,nan,nan,nan,nan
-1.198990554809570312e+02,nan,1.634502258300781250e+02,nan,nan,-1.105700378417968750e+02,nan,nan,nan,nan,nan,nan
-1.196977615356445312e+02,nan,1.658036804199218750e+02,nan,nan,-1.088836669921875000e+02,nan,nan,nan,nan,nan,nan
-1.194964599609375000e+02,nan,1.681571502685546875e+02,nan,nan,-1.071972961425781250e+02,nan,nan,nan,nan,nan,nan
-1.190438613891601562e+02,nan,1.704167480468750000e+02,nan,nan,-1.058101654052734375e+02,nan,nan,nan,nan,nan,nan
-1.183181381225585938e+02,nan,1.725743408203125000e+02,nan,nan,-1.047482833862304688e+02,nan,nan,nan,nan,nan,nan
-1.175924072265625000e+02,nan,1.747319335937500000e+02,nan,nan,-1.036864013671875000e+02,nan,nan,nan,nan,nan,nan
-1.168666763305664062e+02,nan,1.768895263671875000e+02,nan,nan,-1.026245193481445312e+02,nan,nan,nan,nan,nan,nan
-1.161409454345703125e+02,nan,1.790471191406250000e+02,nan,nan,-1.015626373291015625e+02,nan,nan,nan,nan,nan,nan
-1.165369720458984375e+02,nan,1.829174041748046875e+02,nan,nan,-9.783947753906250000e+01,nan,nan,nan,nan,nan,nan
-1.175642929077148438e+02,nan,1.877515563964843750e+02,nan,nan,-9.261860656738281250e+01,nan,nan,nan,nan,nan,nan
-1.185916213989257812e+02,nan,1.925857238769531250e+02,nan,nan,-8.739772796630859375e+01,nan,nan,nan,nan,nan,nan
-1.196189498901367188e+02,nan,1.974198760986328125e+02,nan,nan,-8.217684936523437500e+01,nan,nan,nan,nan,nan,nan
-1.206462707519531250e+02,nan,2.022540435791015625e+02,nan,nan,-7.695597076416015625e+01,nan,nan,nan,nan,nan,nan
-1.218791961669921875e+02,nan,2.098686981201171875e+02,nan,nan,-6.710064697265625000e+01,nan,nan,nan,nan,nan,nan
-1.231633224487304688e+02,nan,2.181759796142578125e+02,nan,nan,-5.609091567993164062e+01,nan,nan,nan,nan,nan,nan
-1.244474563598632812e+02,nan,2.264832458496093750e+02,nan,nan,-4.508118438720703125e+01,nan,nan,nan,nan,nan,nan
-1.257315826416015625e+02,nan,2.347905120849609375e+02,nan,nan,-3.407145309448242188e+01,nan,nan,nan,nan,nan,nan
-1.270157165527343750e+02,nan,2.430977935791015625e+02,nan,nan,-2.306172180175781250e+01,nan,nan,nan,nan,nan,nan
-1.279000244140625000e+02,nan,2.540266876220703125e+02,nan,nan,-5.464391708374023438e+00,nan,nan,nan,nan,nan,nan
-1.287682342529296875e+02,nan,2.650611877441406250e+02,nan,nan,1.239830017089843750e+01,nan,nan,nan,nan,nan,nan
-1.296364440917968750e+02,nan,2.760957031250000000e+02,nan,nan,3.026099205017089844e+01,nan,nan,nan,nan,nan,nan
-1.305046539306640625e+02,nan,2.871302185058593750e+02,nan,nan,4.812368392944335938e+01,nan,nan,nan,nan,nan,nan
-1.317372283935546875e+02,nan,2.993917846679687500e+02,nan,nan,6.689568328857421875e+01,nan,nan,nan,nan,nan,nan
-1.355926818847656250e+02,nan,3.204862060546875000e+02,nan,nan,9.221327209472656250e+01,nan,nan,nan,nan,nan,nan
-1.394481353759765625e+02,nan,3.415806274414062500e+02,nan,nan,1.175308685302734375e+02,nan,nan,nan,nan,nan,nan
-1.433035888671875000e+02,nan,3.626750488281250000e+02,nan,nan,1.428484649658203125e+02,nan,nan,nan,nan,nan,nan
-1.471590423583984375e+02,nan,3.837694702148437500e+02,nan,nan,1.681660461425781250e+02,nan,nan,nan,nan,nan,nan
-1.514820404052734375e+02,nan,4.106136169433593750e+02,nan,nan,1.971333923339843750e+02,nan,nan,nan,nan,nan,nan
-1.569914855957031250e+02,nan,4.520486145019531250e+02,nan,nan,2.353625640869140625e+02,nan,nan,nan,nan,nan,nan
-1.625009460449218750e+02,nan,4.934836425781250000e+02,nan,nan,2.735917663574218750e+02,nan,nan,nan,nan,nan,nan
-1.680104064941406250e+02,nan,5.349187011718750000e+02,nan,nan,3.118209533691406250e+02,nan,nan,nan,nan,nan,nan
-1.735198516845703125e+02,nan,5.763536987304687500e+02,nan,nan,3.500501403808593750e+02,nan,nan,nan,nan,nan,nan
-1.795967407226562500e+02,nan,6.143053588867187500e+02,nan,nan,3.888552856445312500e+02,nan,nan,nan,nan,nan,nan
-1.863860168457031250e+02,nan,6.478839111328125000e+02,nan,nan,4.283835754394531250e+02,nan,nan,nan,nan,nan,nan
-1.931752929687500000e+02,nan,6.814624023437500000e+02,nan,nan,4.679118652343750000e+02,nan,nan,nan,nan,nan,nan
-1.999645690917968750e+02,nan,7.150408935546875000e+02,nan,nan,5.074401245117187500e+02,nan,nan,nan,nan,nan,nan
