I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
2.135462402343750000e+03,1.581561767578125000e+03,1.498551879882812500e+03,nan,nan,nan,nan,nan,2.095269042968750000e+03,nan,1.823513671875000000e+03,nan
2.137010498046875000e+03,1.584732299804687500e+03,1.496589355468750000e+03,nan,nan,nan,nan,nan,2.095141357421875000e+03,nan,1.827205322265625000e+03,nan
2.136109130859375000e+03,1.587853027343750000e+03,1.493259033203125000e+03,nan,nan,nan,nan,nan,2.094966064453125000e+03,nan,1.831300537109375000e+03,nan
2.135393066406250000e+03,1.590829956054687500e+03,1.489472534179687500e+03,nan,nan,nan,nan,nan,2.094802978515625000e+03,nan,1.835336669921875000e+03,nan
2.136490966796875000e+03,1.592399902343750000e+03,1.481218994140625000e+03,nan,nan,nan,nan,nan,2.094757324218750000e+03,nan,1.838794677734375000e+03,nan
2.137556396484375000e+03,1.594034057617187500e+03,1.473051025390625000e+03,nan,nan,nan,nan,nan,2.094721435546875000e+03,nan,1.842173950195312500e+03,nan
2.138242675781250000e+03,1.596421752929687500e+03,1.465887939453125000e+03,nan,nan,nan,nan,nan,2.094801025390625000e+03,nan,1.844629028320312500e+03,nan
2.138968994140625000e+03,1.598802368164062500e+03,1.458750244140625000e+03,nan,nan,nan,nan,nan,2.094892089843750000e+03,nan,1.846977661132812500e+03,nan
2.140277587890625000e+03,1.601079833984375000e+03,1.451979736328125000e+03,nan,nan,nan,nan,nan,2.095151367187500000e+03,nan,1.847783081054687500e+03,nan
2.141627441406250000e+03,1.603366333007812500e+03,1.445464599609375000e+03,nan,nan,nan,nan,nan,2.095411132812500000e+03,nan,1.848638916015625000e+03,nan
2.143759521484375000e+03,1.605820800781250000e+03,1.443765380859375000e+03,nan,nan,nan,nan,nan,2.095678710937500000e+03,nan,1.850446411132812500e+03,nan
2.145854736328125000e+03,1.608323974609375000e+03,1.442151611328125000e+03,nan,nan,nan,nan,nan,2.095941650390625000e+03,nan,1.852267089843750000e+03,nan
2.146975830078125000e+03,1.612123779296875000e+03,1.442812255859375000e+03,nan,nan,nan,nan,nan,2.096075195312500000e+03,nan,1.854442382812500000e+03,nan
2.148139404296875000e+03,1.615901000976562500e+03,1.443492675781250000e+03,nan,nan,nan,nan,nan,2.096205322265625000e+03,nan,1.856604736328125000e+03,nan
2.151178710937500000e+03,1.618681274414062500e+03,1.445055664062500000e+03,nan,nan,nan,nan,nan,2.096187011718750000e+03,nan,1.858189331054687500e+03,nan
2.154217529296875000e+03,1.621489257812500000e+03,1.446620971679687500e+03,nan,nan,nan,nan,nan,2.096167724609375000e+03,nan,1.859780029296875000e+03,nan
2.157196777343750000e+03,1.627704223632812500e+03,1.448450805664062500e+03,nan,nan,nan,nan,nan,2.096062011718750000e+03,nan,1.862128417968750000e+03,nan
2.160176269531250000e+03,1.633919311523437500e+03,1.450280639648437500e+03,nan,nan,nan,nan,nan,2.095956054687500000e+03,nan,1.864476806640625000e+03,nan
2.163851562500000000e+03,1.636557128906250000e+03,1.451039306640625000e+03,nan,nan,nan,nan,nan,2.095829101562500000e+03,nan,1.866837036132812500e+03,nan
2.167531005859375000e+03,1.639173339843750000e+03,1.451791503906250000e+03,nan,nan,nan,nan,nan,2.095702148437500000e+03,nan,1.869197387695312500e+03,nan
2.169682861328125000e+03,1.643111328125000000e+03,1.452465942382812500e+03,nan,nan,nan,nan,nan,2.095542236328125000e+03,nan,1.871672119140625000e+03,nan
2.171803466796875000e+03,1.647076416015625000e+03,1.453138671875000000e+03,nan,nan,nan,nan,nan,2.095381591796875000e+03,nan,1.874149047851562500e+03,nan
2.174229980468750000e+03,1.649977905273437500e+03,1.454567504882812500e+03,nan,nan,nan,nan,nan,2.095198730468750000e+03,nan,1.876730834960937500e+03,nan
2.176667480468750000e+03,1.652841674804687500e+03,1.456022949218750000e+03,nan,nan,nan,nan,nan,2.095015136718750000e+03,nan,1.879316406250000000e+03,nan
2.177072021484375000e+03,1.655906616210937500e+03,1.457202392578125000e+03,nan,nan,nan,nan,nan,2.094980468750000000e+03,nan,1.882647094726562500e+03,nan
2.177373291015625000e+03,1.658981811523437500e+03,1.458367919921875000e+03,nan,nan,nan,nan,nan,2.094953613281250000e+03,nan,1.886015747070312500e+03,nan
2.177282470703125000e+03,1.662737304687500000e+03,1.460231689453125000e+03,nan,nan,nan,nan,nan,2.094999267578125000e+03,nan,1.887648559570312500e+03,nan
2.177165771484375000e+03,1.666537963867187500e+03,1.462142089843750000e+03,nan,nan,nan,nan,nan,2.095050048828125000e+03,nan,1.889165771484375000e+03,nan
2.176688964843750000e+03,1.669494140625000000e+03,1.464153442382812500e+03,nan,nan,nan,nan,nan,2.095149414062500000e+03,nan,1.891683715820312500e+03,nan
2.176182373046875000e+03,1.672380371093750000e+03,1.466173095703125000e+03,nan,nan,nan,nan,nan,2.095253173828125000e+03,nan,1.894284667968750000e+03,nan
2.175369140625000000e+03,1.674040527343750000e+03,1.468954956054687500e+03,nan,nan,nan,nan,nan,2.095447753906250000e+03,nan,1.896497802734375000e+03,nan
2.174525146484375000e+03,1.675578491210937500e+03,1.471812744140625000e+03,nan,nan,nan,nan,nan,2.095651611328125000e+03,nan,1.898672363281250000e+03,nan
2.174760253906250000e+03,1.676424438476562500e+03,1.475617919921875000e+03,nan,nan,nan,nan,nan,2.095833251953125000e+03,nan,1.899959960937500000e+03,nan
2.175121337890625000e+03,1.677189453125000000e+03,1.479533935546875000e+03,nan,nan,nan,nan,nan,2.096012695312500000e+03,nan,1.901143920898437500e+03,nan
2.177014160156250000e+03,1.678265625000000000e+03,1.482001953125000000e+03,nan,nan,nan,nan,nan,2.096148193359375000e+03,nan,1.903845581054687500e+03,nan
2.179113769531250000e+03,1.679383789062500000e+03,1.484274658203125000e+03,nan,nan,nan,nan,nan,2.096278076171875000e+03,nan,1.906751953125000000e+03,nan
2.180288818359375000e+03,1.679939697265625000e+03,1.486682861328125000e+03,nan,nan,nan,nan,nan,2.096179687500000000e+03,nan,1.909106201171875000e+03,nan
2.181321777343750000e+03,1.680409545898437500e+03,1.489111816406250000e+03,nan,nan,nan,nan,nan,2.096046630859375000e+03,nan,1.911375610351562500e+03,nan
2.182639404296875000e+03,1.681423828125000000e+03,1.490290161132812500e+03,nan,nan,nan,nan,nan,2.095952880859375000e+03,nan,1.914127807617187500e+03,nan
2.184005859375000000e+03,1.682532104492187500e+03,1.491252807617187500e+03,nan,nan,nan,nan,nan,2.095865966796875000e+03,nan,1.916963134765625000e+03,nan
2.184219238281250000e+03,1.684865722656250000e+03,1.491989990234375000e+03,nan,nan,nan,nan,nan,2.095814697265625000e+03,nan,1.920556762695312500e+03,nan
2.184210693359375000e+03,1.687434936523437500e+03,1.492683837890625000e+03,nan,nan,nan,nan,nan,2.095770019531250000e+03,nan,1.924295898437500000e+03,nan
2.184205810546875000e+03,1.693011718750000000e+03,1.493244873046875000e+03,nan,nan,nan,nan,nan,2.095650634765625000e+03,nan,1.928391235351562500e+03,nan
2.184201660156250000e+03,1.699227661132812500e+03,1.493777954101562500e+03,nan,nan,nan,nan,nan,2.095515380859375000e+03,nan,1.932562133789062500e+03,nan
2.184291259765625000e+03,1.705397705078125000e+03,1.495129150390625000e+03,nan,nan,nan,nan,nan,2.095437011718750000e+03,nan,1.936838745117187500e+03,nan
2.184402587890625000e+03,1.711557128906250000e+03,1.496671508789062500e+03,nan,nan,nan,nan,nan,2.095371582031250000e+03,nan,1.941140136718750000e+03,nan
2.184688964843750000e+03,1.717427124023437500e+03,1.498335693359375000e+03,nan,nan,nan,nan,nan,2.095355957031250000e+03,nan,1.944407226562500000e+03,nan
2.185020263671875000e+03,1.723223266601562500e+03,1.500031250000000000e+03,nan,nan,nan,nan,nan,2.095352783203125000e+03,nan,1.947410156250000000e+03,nan
2.185142822265625000e+03,1.729656982421875000e+03,1.501235595703125000e+03,nan,nan,nan,nan,nan,2.095418945312500000e+03,nan,1.949973388671875000e+03,nan
2.185207519531250000e+03,1.736267822265625000e+03,1.502303344726562500e+03,nan,nan,nan,nan,nan,2.095504150390625000e+03,nan,1.952414306640625000e+03,nan
2.185147949218750000e+03,1.742191772460937500e+03,1.504451293945312500e+03,nan,nan,nan,nan,nan,2.095586914062500000e+03,nan,1.954671752929687500e+03,nan
2.185051025390625000e+03,1.747908569335937500e+03,1.506924926757812500e+03,nan,nan,nan,nan,nan,2.095668945312500000e+03,nan,1.956873779296875000e+03,nan
2.184804931640625000e+03,1.754352539062500000e+03,1.509451904296875000e+03,nan,nan,nan,nan,nan,2.095752929687500000e+03,nan,1.958984985351562500e+03,nan
2.184510253906250000e+03,1.761033569335937500e+03,1.511996093750000000e+03,nan,nan,nan,nan,nan,2.095837646484375000e+03,nan,1.961066650390625000e+03,nan
2.184287841796875000e+03,1.767032592773437500e+03,1.515439208984375000e+03,nan,nan,nan,nan,nan,2.095940917968750000e+03,nan,1.962912231445312500e+03,nan
2.184090820312500000e+03,1.772792236328125000e+03,1.519198120117187500e+03,nan,nan,nan,nan,nan,2.096050537109375000e+03,nan,1.964674926757812500e+03,nan
2.183201660156250000e+03,1.778279785156250000e+03,1.523849121093750000e+03,nan,nan,nan,nan,nan,2.096081054687500000e+03,nan,1.965798706054687500e+03,nan
2.182051269531250000e+03,1.783664794921875000e+03,1.528836669921875000e+03,nan,nan,nan,nan,nan,2.096082031250000000e+03,nan,1.966681396484375000e+03,nan
2.181196289062500000e+03,1.788200805664062500e+03,1.534013183593750000e+03,nan,nan,nan,nan,nan,2.096072021484375000e+03,nan,1.967653930664062500e+03,nan
2.180460693359375000e+03,1.792393188476562500e+03,1.539266113281250000e+03,nan,nan,nan,nan,nan,2.096058105468750000e+03,nan,1.968662841796875000e+03,nan
2.178624511718750000e+03,1.796180908203125000e+03,1.544138427734375000e+03,nan,nan,nan,nan,nan,2.096008789062500000e+03,nan,1.970091308593750000e+03,nan
2.176311767578125000e+03,1.799793212890625000e+03,1.548845947265625000e+03,nan,nan,nan,nan,nan,2.095944580078125000e+03,nan,1.971701660156250000e+03,nan
2.173378173828125000e+03,1.804325683593750000e+03,1.553703369140625000e+03,nan,nan,nan,nan,nan,2.095847900390625000e+03,nan,1.972745605468750000e+03,nan
2.170157470703125000e+03,1.809283691406250000e+03,1.558630249023437500e+03,nan,nan,nan,nan,nan,2.095736328125000000e+03,nan,1.973527709960937500e+03,nan
2.167611328125000000e+03,1.815407836914062500e+03,1.563773681640625000e+03,nan,nan,nan,nan,nan,2.095650634765625000e+03,nan,1.974499633789062500e+03,nan
2.165397949218750000e+03,1.822107421875000000e+03,1.569023925781250000e+03,nan,nan,nan,nan,nan,2.095577880859375000e+03,nan,1.975565307617187500e+03,nan
2.162932128906250000e+03,1.827131347656250000e+03,1.574327392578125000e+03,nan,nan,nan,nan,nan,2.095533203125000000e+03,nan,1.975423095703125000e+03,nan
2.160333496093750000e+03,1.831274902343750000e+03,1.579658813476562500e+03,nan,nan,nan,nan,nan,2.095502929687500000e+03,nan,1.974646118164062500e+03,nan
2.159221679687500000e+03,1.835390625000000000e+03,1.585925048828125000e+03,nan,nan,nan,nan,nan,2.095570068359375000e+03,nan,1.974072875976562500e+03,nan
2.158940673828125000e+03,1.839490844726562500e+03,1.592713867187500000e+03,nan,nan,nan,nan,nan,2.095691650390625000e+03,nan,1.973613525390625000e+03,nan
2.158890625000000000e+03,1.843278442382812500e+03,1.599555664062500000e+03,nan,nan,nan,nan,nan,2.095847412109375000e+03,nan,1.972955688476562500e+03,nan
2.158977294921875000e+03,1.846880371093750000e+03,1.606429199218750000e+03,nan,nan,nan,nan,nan,2.096023681640625000e+03,nan,1.972180053710937500e+03,nan
2.159708984375000000e+03,1.850819458007812500e+03,1.613284667968750000e+03,nan,nan,nan,nan,nan,2.096199462890625000e+03,nan,1.971029663085937500e+03,nan
2.160847656250000000e+03,1.854971435546875000e+03,1.620128417968750000e+03,nan,nan,nan,nan,nan,2.096374755859375000e+03,nan,1.969643066406250000e+03,nan
2.161280517578125000e+03,1.857982421875000000e+03,1.627170532226562500e+03,nan,nan,nan,nan,nan,2.096517333984375000e+03,nan,1.968846923828125000e+03,nan
2.161241699218750000e+03,1.860229980468750000e+03,1.634345214843750000e+03,nan,nan,nan,nan,nan,2.096637695312500000e+03,nan,1.968446166992187500e+03,nan
2.161103271484375000e+03,1.862449584960937500e+03,1.640981689453125000e+03,nan,nan,nan,nan,nan,2.096678955078125000e+03,nan,1.968150390625000000e+03,nan
2.160894287109375000e+03,1.864649169921875000e+03,1.647236328125000000e+03,nan,nan,nan,nan,nan,2.096664306640625000e+03,nan,1.967929077148437500e+03,nan
2.160587158203125000e+03,1.866453369140625000e+03,1.652952026367187500e+03,nan,nan,nan,nan,nan,2.096630126953125000e+03,nan,1.967989501953125000e+03,nan
2.160206298828125000e+03,1.867960449218750000e+03,1.658262817382812500e+03,nan,nan,nan,nan,nan,2.096581054687500000e+03,nan,1.968261474609375000e+03,nan
2.159883789062500000e+03,1.869094848632812500e+03,1.663866943359375000e+03,nan,nan,nan,nan,nan,2.096516113281250000e+03,nan,1.968692504882812500e+03,nan
2.159607666015625000e+03,1.869932739257812500e+03,1.669704711914062500e+03,nan,nan,nan,nan,nan,2.096438232421875000e+03,nan,1.969250244140625000e+03,nan
2.159384277343750000e+03,1.870816162109375000e+03,1.674532226562500000e+03,nan,nan,nan,nan,nan,2.096294189453125000e+03,nan,1.970251220703125000e+03,nan
2.159205078125000000e+03,1.871738159179687500e+03,1.678508422851562500e+03,nan,nan,nan,nan,nan,2.096094238281250000e+03,nan,1.971625976562500000e+03,nan
2.158703857421875000e+03,1.872656005859375000e+03,1.682107055664062500e+03,nan,nan,nan,nan,nan,2.095940917968750000e+03,nan,1.972971191406250000e+03,nan
2.157915039062500000e+03,1.873570190429687500e+03,1.685369140625000000e+03,nan,nan,nan,nan,nan,2.095828613281250000e+03,nan,1.974290283203125000e+03,nan
2.157583251953125000e+03,1.875351806640625000e+03,1.687746582031250000e+03,nan,nan,nan,nan,nan,2.095762451171875000e+03,nan,1.975026855468750000e+03,nan
2.157682861328125000e+03,1.877952148437500000e+03,1.689289184570312500e+03,nan,nan,nan,nan,nan,2.095739501953125000e+03,nan,1.975213745117187500e+03,nan
2.158304443359375000e+03,1.879888305664062500e+03,1.691425415039062500e+03,nan,nan,nan,nan,nan,2.095827392578125000e+03,nan,1.974910034179687500e+03,nan
2.159447753906250000e+03,1.881161499023437500e+03,1.694154174804687500e+03,nan,nan,nan,nan,nan,2.096025878906250000e+03,nan,1.974116577148437500e+03,nan
2.160325195312500000e+03,1.883292968750000000e+03,1.696759277343750000e+03,nan,nan,nan,nan,nan,2.096227783203125000e+03,nan,1.973445800781250000e+03,nan
2.160921630859375000e+03,1.886331054687500000e+03,1.699233764648437500e+03,nan,nan,nan,nan,nan,2.096433349609375000e+03,nan,1.972904785156250000e+03,nan
2.161583007812500000e+03,1.888572875976562500e+03,1.701703125000000000e+03,nan,nan,nan,nan,nan,2.096626220703125000e+03,nan,1.972283813476562500e+03,nan
2.162317382812500000e+03,1.889924804687500000e+03,1.704166503906250000e+03,nan,nan,nan,nan,nan,2.096804687500000000e+03,nan,1.971573486328125000e+03,nan
2.163113769531250000e+03,1.891715820312500000e+03,1.706460693359375000e+03,nan,nan,nan,nan,nan,2.096940673828125000e+03,nan,1.970671142578125000e+03,nan
2.163983886718750000e+03,1.894026367187500000e+03,1.708554687500000000e+03,nan,nan,nan,nan,nan,2.097026123046875000e+03,nan,1.969541503906250000e+03,nan
2.164849365234375000e+03,1.895875854492187500e+03,1.711131958007812500e+03,nan,nan,nan,nan,nan,2.097049316406250000e+03,nan,1.968772216796875000e+03,nan
2.165708740234375000e+03,1.897148071289062500e+03,1.714314697265625000e+03,nan,nan,nan,nan,nan,2.096994628906250000e+03,nan,1.968454345703125000e+03,nan
2.166845703125000000e+03,1.896211425781250000e+03,1.716712158203125000e+03,nan,nan,nan,nan,nan,2.096938476562500000e+03,nan,1.968257202148437500e+03,nan
2.168350585937500000e+03,1.892345458984375000e+03,1.718068237304687500e+03,nan,nan,nan,nan,nan,2.096879882812500000e+03,nan,1.968220092773437500e+03,nan
2.169519287109375000e+03,1.886577880859375000e+03,1.719663818359375000e+03,nan,nan,nan,nan,nan,2.096827880859375000e+03,nan,1.968323486328125000e+03,nan
2.170215820312500000e+03,1.878138305664062500e+03,1.721595703125000000e+03,nan,nan,nan,nan,nan,2.096784912109375000e+03,nan,1.968624511718750000e+03,nan
2.170897216796875000e+03,1.869197265625000000e+03,1.723188842773437500e+03,nan,nan,nan,nan,nan,2.096735839843750000e+03,nan,1.969307373046875000e+03,nan
2.171555908203125000e+03,1.859509399414062500e+03,1.724277343750000000e+03,nan,nan,nan,nan,nan,2.096677490234375000e+03,nan,1.970559082031250000e+03,nan
2.172220458984375000e+03,1.848635498046875000e+03,1.725585327148437500e+03,nan,nan,nan,nan,nan,2.096620849609375000e+03,nan,1.972073608398437500e+03,nan
2.172894287109375000e+03,1.835887695312500000e+03,1.727240356445312500e+03,nan,nan,nan,nan,nan,2.096566894531250000e+03,nan,1.974003662109375000e+03,nan
2.173831542968750000e+03,1.824974609375000000e+03,1.728520996093750000e+03,nan,nan,nan,nan,nan,2.096520019531250000e+03,nan,1.975505981445312500e+03,nan
2.175210693359375000e+03,1.817139038085937500e+03,1.729173828125000000e+03,nan,nan,nan,nan,nan,2.096484619140625000e+03,nan,1.976290893554687500e+03,nan
2.176543457031250000e+03,1.810697998046875000e+03,1.729740234375000000e+03,nan,nan,nan,nan,nan,2.096479248046875000e+03,nan,1.976997680664062500e+03,nan
2.177793945312500000e+03,1.806743164062500000e+03,1.730152832031250000e+03,nan,nan,nan,nan,nan,2.096527587890625000e+03,nan,1.977565307617187500e+03,nan
2.178828613281250000e+03,1.803646484375000000e+03,1.730423217773437500e+03,nan,nan,nan,nan,nan,2.096592773437500000e+03,nan,1.978024902343750000e+03,nan
2.179453857421875000e+03,1.802177124023437500e+03,1.730423828125000000e+03,nan,nan,nan,nan,nan,2.096690429687500000e+03,nan,1.978279785156250000e+03,nan
2.180241455078125000e+03,1.801783447265625000e+03,1.729025146484375000e+03,nan,nan,nan,nan,nan,2.096794189453125000e+03,nan,1.978487670898437500e+03,nan
2.181357177734375000e+03,1.803562133789062500e+03,1.724800659179687500e+03,nan,nan,nan,nan,nan,2.096910644531250000e+03,nan,1.978600585937500000e+03,nan
2.183026855468750000e+03,1.805623168945312500e+03,1.719220947265625000e+03,nan,nan,nan,nan,nan,2.097015625000000000e+03,nan,1.978717285156250000e+03,nan
2.185890136718750000e+03,1.808292236328125000e+03,1.710722167968750000e+03,nan,nan,nan,nan,nan,2.097096435546875000e+03,nan,1.978842041015625000e+03,nan
2.188436767578125000e+03,1.810953613281250000e+03,1.701856689453125000e+03,nan,nan,nan,nan,nan,2.097135498046875000e+03,nan,1.978971801757812500e+03,nan
2.190255615234375000e+03,1.813596679687500000e+03,1.692148193359375000e+03,nan,nan,nan,nan,nan,2.097079345703125000e+03,nan,1.979112792968750000e+03,nan
2.193021728515625000e+03,1.816673461914062500e+03,1.681616455078125000e+03,nan,nan,nan,nan,nan,2.097023925781250000e+03,nan,1.979291992187500000e+03,nan
2.198119873046875000e+03,1.820817871093750000e+03,1.669058105468750000e+03,nan,nan,nan,nan,nan,2.096969970703125000e+03,nan,1.979565307617187500e+03,nan
2.202571044921875000e+03,1.824515747070312500e+03,1.657650146484375000e+03,nan,nan,nan,nan,nan,2.096928955078125000e+03,nan,1.980120971679687500e+03,nan
2.205314453125000000e+03,1.827034912109375000e+03,1.649277954101562500e+03,nan,nan,nan,nan,nan,2.096923095703125000e+03,nan,1.981421630859375000e+03,nan
2.208275878906250000e+03,1.829937133789062500e+03,1.641070678710937500e+03,nan,nan,nan,nan,nan,2.096885253906250000e+03,nan,1.982651367187500000e+03,nan
2.211855957031250000e+03,1.833925537109375000e+03,1.633330932617187500e+03,nan,nan,nan,nan,nan,2.096757080078125000e+03,nan,1.983679809570312500e+03,nan
2.215026123046875000e+03,1.837426757812500000e+03,1.626576538085937500e+03,nan,nan,nan,nan,nan,2.096627441406250000e+03,nan,1.985209350585937500e+03,nan
2.216944335937500000e+03,1.839438964843750000e+03,1.622833374023437500e+03,nan,nan,nan,nan,nan,2.096493896484375000e+03,nan,1.988270385742187500e+03,nan
2.218480224609375000e+03,1.841550048828125000e+03,1.619791625976562500e+03,nan,nan,nan,nan,nan,2.096363525390625000e+03,nan,1.991407714843750000e+03,nan
2.218753906250000000e+03,1.843988037109375000e+03,1.619066162109375000e+03,nan,nan,nan,nan,nan,2.096244628906250000e+03,nan,1.994796386718750000e+03,nan
2.219020751953125000e+03,1.846612182617187500e+03,1.618617919921875000e+03,nan,nan,nan,nan,nan,2.096180908203125000e+03,nan,1.998395507812500000e+03,nan
2.219262695312500000e+03,1.849902343750000000e+03,1.619162353515625000e+03,nan,nan,nan,nan,nan,2.096315673828125000e+03,nan,2.002747558593750000e+03,nan
2.219565917968750000e+03,1.852939697265625000e+03,1.619759033203125000e+03,nan,nan,nan,nan,nan,2.096429687500000000e+03,nan,2.007254394531250000e+03,nan
2.220107910156250000e+03,1.854991943359375000e+03,1.620559692382812500e+03,nan,nan,nan,nan,nan,2.096462646484375000e+03,nan,2.012364379882812500e+03,nan
2.221298583984375000e+03,1.857806274414062500e+03,1.621379272460937500e+03,nan,nan,nan,nan,nan,2.096480224609375000e+03,nan,2.017156127929687500e+03,nan
2.225251708984375000e+03,1.863865356445312500e+03,1.622279418945312500e+03,nan,nan,nan,nan,nan,2.096432617187500000e+03,nan,2.020592895507812500e+03,nan
2.228732910156250000e+03,1.869990234375000000e+03,1.622988281250000000e+03,nan,nan,nan,nan,nan,2.096377929687500000e+03,nan,2.024087036132812500e+03,nan
2.230005371093750000e+03,1.876423583984375000e+03,1.622802734375000000e+03,nan,nan,nan,nan,nan,2.096288818359375000e+03,nan,2.027850097656250000e+03,nan
2.231877197265625000e+03,1.882972534179687500e+03,1.622546508789062500e+03,nan,nan,nan,nan,nan,2.096205810546875000e+03,nan,2.031423583984375000e+03,nan
2.236848876953125000e+03,1.890119750976562500e+03,1.621925537109375000e+03,nan,nan,nan,nan,nan,2.096154785156250000e+03,nan,2.034017333984375000e+03,nan
2.241765380859375000e+03,1.897453735351562500e+03,1.621293212890625000e+03,nan,nan,nan,nan,nan,2.096118164062500000e+03,nan,2.036583618164062500e+03,nan
2.246363525390625000e+03,1.905863891601562500e+03,1.620596801757812500e+03,nan,nan,nan,nan,nan,2.096165771484375000e+03,nan,2.038991577148437500e+03,nan
2.250709472656250000e+03,1.914199951171875000e+03,1.619896240234375000e+03,nan,nan,nan,nan,nan,2.096231689453125000e+03,nan,2.041417602539062500e+03,nan
2.253421142578125000e+03,1.922055541992187500e+03,1.619169189453125000e+03,nan,nan,nan,nan,nan,2.096416015625000000e+03,nan,2.043960083007812500e+03,nan
2.255907470703125000e+03,1.930090332031250000e+03,1.618816162109375000e+03,nan,nan,nan,nan,nan,2.096575683593750000e+03,nan,2.046575439453125000e+03,nan
2.256737548828125000e+03,1.939443237304687500e+03,1.621214355468750000e+03,nan,nan,nan,nan,nan,2.096552001953125000e+03,nan,2.049728027343750000e+03,nan
2.257429931640625000e+03,1.948516601562500000e+03,1.623619628906250000e+03,nan,nan,nan,nan,nan,2.096523193359375000e+03,nan,2.052990234375000000e+03,nan
2.256957031250000000e+03,1.955221801757812500e+03,1.626085449218750000e+03,nan,nan,nan,nan,nan,2.096451904296875000e+03,nan,2.057182861328125000e+03,nan
2.256462158203125000e+03,1.962005981445312500e+03,1.628740844726562500e+03,nan,nan,nan,nan,nan,2.096377441406250000e+03,nan,2.061371093750000000e+03,nan
2.255752441406250000e+03,1.969575073242187500e+03,1.633278442382812500e+03,nan,nan,nan,nan,nan,2.096272216796875000e+03,nan,2.065514160156250000e+03,nan
2.255098632812500000e+03,1.977218994140625000e+03,1.637813842773437500e+03,nan,nan,nan,nan,nan,2.096172607421875000e+03,nan,2.069582763671875000e+03,nan
2.255110595703125000e+03,1.985755615234375000e+03,1.642322753906250000e+03,nan,nan,nan,nan,nan,2.096142333984375000e+03,nan,2.072762695312500000e+03,nan
2.255212646484375000e+03,1.994267456054687500e+03,1.646902465820312500e+03,nan,nan,nan,nan,nan,2.096116699218750000e+03,nan,2.075891601562500000e+03,nan
2.256648193359375000e+03,2.002414184570312500e+03,1.652532714843750000e+03,nan,nan,nan,nan,nan,2.096158203125000000e+03,nan,2.078261230468750000e+03,nan
2.258147949218750000e+03,2.010558837890625000e+03,1.658304443359375000e+03,nan,nan,nan,nan,nan,2.096202636718750000e+03,nan,2.080591064453125000e+03,nan
2.260892578125000000e+03,2.018662963867187500e+03,1.666810791015625000e+03,nan,nan,nan,nan,nan,2.096303710937500000e+03,nan,2.082150146484375000e+03,nan
2.263635742187500000e+03,2.026936889648437500e+03,1.675254638671875000e+03,nan,nan,nan,nan,nan,2.096404052734375000e+03,nan,2.083715820312500000e+03,nan
2.266336669921875000e+03,2.039882934570312500e+03,1.681981445312500000e+03,nan,nan,nan,nan,nan,2.096482910156250000e+03,nan,2.085465576171875000e+03,nan
2.269164062500000000e+03,2.052756103515625000e+03,1.688727294921875000e+03,nan,nan,nan,nan,nan,2.096563232421875000e+03,nan,2.087131103515625000e+03,nan
2.277910644531250000e+03,2.062228515625000000e+03,1.696361938476562500e+03,nan,nan,nan,nan,nan,2.096703369140625000e+03,nan,2.084856933593750000e+03,nan
2.286663818359375000e+03,2.071716552734375000e+03,1.703991088867187500e+03,nan,nan,nan,nan,nan,2.096843017578125000e+03,nan,2.082579101562500000e+03,nan
2.296380859375000000e+03,2.083490478515625000e+03,1.710815185546875000e+03,nan,nan,nan,nan,nan,2.096926513671875000e+03,nan,2.079717285156250000e+03,nan
2.306098144531250000e+03,2.095264648437500000e+03,1.717639160156250000e+03,nan,nan,nan,nan,nan,2.097010253906250000e+03,nan,2.076855224609375000e+03,nan
2.317442626953125000e+03,2.106462646484375000e+03,1.721863159179687500e+03,nan,nan,nan,nan,nan,2.096832031250000000e+03,nan,2.072489501953125000e+03,nan
2.328799072265625000e+03,2.117656250000000000e+03,1.726068115234375000e+03,nan,nan,nan,nan,nan,2.096651611328125000e+03,nan,2.068112548828125000e+03,nan
2.339371826171875000e+03,2.124156738281250000e+03,1.733614257812500000e+03,nan,nan,nan,nan,nan,2.096492919921875000e+03,nan,2.064184814453125000e+03,nan
2.349927246093750000e+03,2.130554687500000000e+03,1.741233398437500000e+03,nan,nan,nan,nan,nan,2.096334472656250000e+03,nan,2.060266845703125000e+03,nan
2.360066650390625000e+03,2.133069580078125000e+03,1.748999511718750000e+03,nan,nan,nan,nan,nan,2.096186523437500000e+03,nan,2.056145263671875000e+03,nan
2.370190429687500000e+03,2.135441650390625000e+03,1.756770996093750000e+03,nan,nan,nan,nan,nan,2.096039062500000000e+03,nan,2.052016113281250000e+03,nan
2.380610351562500000e+03,2.131590820312500000e+03,1.764433837890625000e+03,nan,nan,nan,nan,nan,2.095893310546875000e+03,nan,2.046847778320312500e+03,nan
2.391045410156250000e+03,2.127415527343750000e+03,1.772090942382812500e+03,nan,nan,nan,nan,nan,2.095747558593750000e+03,nan,2.041625244140625000e+03,nan
2.393519287109375000e+03,2.119642578125000000e+03,1.781190063476562500e+03,nan,nan,nan,nan,nan,2.095607666015625000e+03,nan,2.036043457031250000e+03,nan
2.395451904296875000e+03,2.111624755859375000e+03,1.790387207031250000e+03,nan,nan,nan,nan,nan,2.095468261718750000e+03,nan,2.030437255859375000e+03,nan
2.391708984375000000e+03,2.100746093750000000e+03,1.796064208984375000e+03,nan,nan,nan,nan,nan,2.095412841796875000e+03,nan,2.021965209960937500e+03,nan
